,movieId,title,genres,imdbId,tmdbId,"('count', 0.5)","('count', 1.0)","('count', 1.5)","('count', 2.0)","('count', 2.5)","('count', 3.0)","('count', 3.5)","('count', 4.0)","('count', 4.5)","('count', 5.0)",total_count,percent_0.5to1,percent_4.5to5,percent_polarity,total_tails,Cluster,Plot
193,103596,Sharknado (2013),Sci-Fi,tt2724064,205321.0,96.0,59.0,42.0,71.0,37.0,42.0,20.0,17.0,3.0,13.0,400.0,0.3875,0.04,0.34750000000000003,0.4275,1,"When a freak hurricane swamps Los Angeles, nature's deadliest killer rules sea, land, and air as thousands of sharks terrorize the waterlogged populace."
194,121129,The Hungover Games (2014),Comedy,tt3138104,244688.0,11.0,7.0,4.0,9.0,6.0,5.0,1.0,1.0,1.0,0.0,45.0,0.4,0.022222222222222227,0.3777777777777778,0.4222222222222222,1,"After celebrating Doug's upcoming wedding in a cut rate hotel in Laughlin, NV, hungover guys Bradley, Ed and Zach wake up in a futuristic dystopia, having lost their pal, Doug. With the help of Effing and Justmitch, the trio's loyal advisers, the gang must now prepare to battle their way through the pop culture districts of The Hungover Games including The Real Housewives of District 8 and Teddy from The Puppet District."
195,125916,Fifty Shades of Grey (2015),Drama|Romance,tt2322441,216015.0,336.0,199.0,130.0,193.0,128.0,133.0,82.0,89.0,31.0,72.0,1393.0,0.3840631730078966,0.07394113424264179,0.3101220387652548,0.4580043072505384,1,"When Anastasia Steele, a literature student, goes to interview the wealthy Christian Grey as a favor to her roommate Kate Kavanagh, she encounters a beautiful, brilliant and intimidating man. The innocent and naive Ana starts to realize she wants him. Despite his enigmatic reserve and advice, she finds herself desperate to get close to him. Not able to resist Ana's beauty and independent spirit, Christian Grey admits he wants her too, but on his own terms. Ana hesitates as she discovers the singular tastes of Christian Grey - despite the embellishments of success, his multinational businesses, his vast wealth, and his loving family, Grey is consumed by the need to control everything."
196,133824,The Human Centipede III (Final Sequence) (2015),Horror,tt1883367,94365.0,30.0,14.0,4.0,3.0,2.0,4.0,5.0,4.0,1.0,3.0,70.0,0.6285714285714286,0.057142857142857134,0.5714285714285714,0.6857142857142857,1,"Bully prison warden Bill Boss, leading a big state prison in the US of A, has a lot of problems; his prison statistically has the highest amount of prison riots, medical costs and staff turnover in the country. But foremost he is unable to get the respect he thinks he deserves from his inmates and the state Governor. He constantly fails in experimenting with different ideas for the ideal punishment to get the inmates in line, which drives him, together with the sizzling heat, completely insane. Under threats of termination by the Governor, his loyal right hand man Dwight comes up with a brilliant idea. A revolutionary idea which could change the American prison system for good and save billions of dollars. An idea based on the notorious Human Centipede movies, that will literally and figuratively get the inmates on their knees, creating the ultimate punishment and deterrent for anyone considering a life of crime. Having nothing to lose, Bill and Dwight create a jaw-dropping 500-person prison centipede."
197,134117,San Andreas Quake (2015),Action|Sci-Fi,tt4547120,339533.0,10.0,6.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,0.0,32.0,0.5,0.03125,0.46875,0.53125,1,"When a discredited L.A. Seismologist warns of an impending 12.7 earthquake, no one takes her seriously. Now on her own, she races desperately to get her family to safety before the earthquake breaks Los Angeles apart from the mainland."
198,135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,tt0193524,74849.0,53.0,13.0,11.0,18.0,5.0,9.0,4.0,7.0,0.0,4.0,124.0,0.532258064516129,0.03225806451612903,0.5,0.5645161290322579,1,"It is Life Day, a holiday that is celebrated on Chewbacca's home planet Kashyyyk. Chewie and Han Solo are trying to get to the planet where Chewie's family is waiting for him, but the Empire is out searching for the Rebels, giving everyone a hard time. While we are waiting we get a look at the everyday life of a Wookiee family. We meet all the familiar characters from Star Wars: Episode IV - A New Hope (1977) and we are introduced to Boba Fett during a short cartoon. We also pay a visit to the Cantina and meet all the monsters again."
199,136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,tt3899796,331446.0,26.0,21.0,3.0,9.0,6.0,11.0,8.0,5.0,2.0,4.0,95.0,0.4947368421052632,0.06315789473684211,0.43157894736842106,0.5578947368421052,1,"When Fin and April go to Florida for the summer vacation, strong winds and lots of rain comes to Florida and a Sharknado comes and destroyes Florida. The Sharknado goes to Washington D.C. and sharks falling from the sky. It's up to Fin and April to stop the Sharknado the third time."
200,138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,tt4126340,335970.0,7.0,8.0,2.0,5.0,4.0,3.0,4.0,1.0,0.0,1.0,35.0,0.42857142857142855,0.028571428571428567,0.4,0.4571428571428571,1,Many of the original actors will be reprising their roles as the Iconic acquaintances to the perpetual underdog of the films Namesake. According to Spade this film will be aired Directly to the website Crackle in the summer of 2015. He also stated his decision to don the Mullet once again was due to fan pressure as the original encroaches on cult status.
201,141131,Guardians (2016),(no genres listed),tt4600952,354556.0,22.0,12.0,4.0,8.0,8.0,6.0,3.0,5.0,0.0,3.0,71.0,0.4788732394366197,0.04225352112676056,0.4366197183098591,0.5211267605633803,1,"During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple Soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again."
202,143275,Ronaldo (2015),Documentary,tt5065822,361931.0,15.0,3.0,1.0,4.0,4.0,8.0,5.0,2.0,1.0,2.0,45.0,0.4,0.06666666666666668,0.33333333333333337,0.4666666666666667,1,"Filmed over 14 months with unprecedented access into the inner circle of the man and the sport, this is the first official and fully authorized film of one of the most celebrated figures in football. For the first time ever, the world gets vividly candid and un-paralleled, behind-closed-doors access to the footballer, father, family-man and friend in this moving & fascinating documentary. Through in-depth conversations, state of the art football footage and never before seen archival footage, the film gives an astonishing insight into the sporting and personal life of double Ballon D'Or winner Cristiano Ronaldo at the peak of his career."
203,143351,The Fantastic Four 2 (2017),(no genres listed),tt3614802,271395.0,14.0,11.0,7.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,44.0,0.5681818181818182,0.0,0.5681818181818182,0.5681818181818182,1,Plot is unknown
204,145028,Jem and the Holograms (2015),Adventure|Comedy|Drama|Fantasy,tt3614530,266639.0,15.0,4.0,1.0,4.0,2.0,7.0,3.0,1.0,4.0,4.0,45.0,0.4222222222222222,0.17777777777777778,0.24444444444444444,0.6,1,"As a small-town girl Jerrica lives an unexceptional life until she takes on a secret identity inspired by her music. She becomes Jem: the bold, stunning and absolutely fearless singer that catapults from an underground video sensation to global superstar overnight. But when it seems that she may lose touch with the things that really matter the most, Jerrica and her band of three sisters begin a one-in-a-million journey, discovering that some talents are too special to keep hidden."
205,145096,Barbie & Her Sisters in the Great Puppy Adventure (2015),Animation,tt5042426,361380.0,47.0,11.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,69.0,0.8405797101449275,0.07246376811594203,0.7681159420289855,0.9130434782608696,1,"Barbie and her sisters, Skipper, Stacie and Chelsea, and their adorable new puppy friends fnd unexpected mystery and adventure when they return to their hometown of Willows. While going through mementos in Grandma's attic, the sisters discover an old map, believed to lead to a long-lost treasure buried somewhere in the town. With their puppy pals in tow, the four girls go on an exciting treasure hunt, along the way discovering that the greatest treasure of all is the love and laughter they share as sisters!"
206,148286,The Wiz Live (2015),(no genres listed),tt4718770,353311.0,9.0,6.0,1.0,2.0,2.0,5.0,5.0,7.0,1.0,0.0,38.0,0.3947368421052632,0.02631578947368421,0.368421052631579,0.42105263157894735,1,"A live production of the 1975 Broadway musical, ""The Wiz,"" which put a modern spin on the classic ""Wizard of Oz"" tale with a cast of African-American actors."
207,151313,Norm of the North (2016),Adventure|Animation|Children|Comedy,tt1594972,276905.0,14.0,3.0,4.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,35.0,0.4857142857142857,0.0,0.4857142857142857,0.4857142857142857,1,"When a real estate development invades his Arctic home, Norm and his three lemming friends head to New York City, where Norm becomes the mascot of the corporation in an attempt to bring it down from the inside and protect his homeland."
208,158254,Kindergarten Cop 2 (2016),Action|Comedy,tt4763168,383121.0,12.0,7.0,3.0,14.0,4.0,5.0,1.0,2.0,0.0,2.0,50.0,0.38,0.04,0.34,0.42,1,"Assigned to recover sensitive stolen data, a gruff FBI agent goes undercover as a kindergarten teacher, but the school's liberal, politically correct environment is more than he bargained for."
209,161918,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi,tt4831420,390989.0,16.0,6.0,3.0,3.0,5.0,6.0,2.0,2.0,1.0,3.0,47.0,0.4680851063829787,0.0851063829787234,0.3829787234042553,0.5531914893617021,1,"It's been five years since the last Sharknado that devastated Washington, D.C. and the world is benefiting from this hard-earned peace. Aston Reynolds' tech company Astro-X with their revolutionary atmosphere stabilizers called Astro-Pods, managed to eradicate all possible Sharknado formations, before they could get the chance to grow in magnitude. Fin, is heading to Vegas for a family reunion, some fun and relaxation, but before long, menacing clouds are forming once again and a brand new Sharknado is at hand."
210,175475,The Emoji Movie (2017),Animation|Children|Comedy,tt4877122,378236.0,31.0,18.0,7.0,12.0,10.0,8.0,2.0,8.0,1.0,3.0,100.0,0.49,0.04,0.45,0.53,1,"The Emoji Movie unlocks the never-before-seen secret world inside your smartphone. Hidden within the messaging app is Textopolis, a bustling city where all your favorite emojis live, hoping to be selected by the phone's user. In this world, each emoji has only one facial expression - except for Gene, an exuberant emoji who was born without a filter and is bursting with multiple expressions. Determined to become ""normal"" like the other emojis, Gene enlists the help of his handy best friend Hi-5 and the notorious code breaker emoji Jailbreak. Together, they embark on an epic ""app-venture"" through the apps on the phone, each its own wild and fun world, to find the Code that will fix Gene. But when a greater danger threatens the phone, the fate of all emojis depends on these three unlikely friends who must save their world before it's deleted forever."
211,180093,Singularity (2017),Sci-Fi,tt7312940,484886.0,7.0,9.0,5.0,8.0,2.0,3.0,1.0,3.0,0.0,1.0,39.0,0.41025641025641024,0.02564102564102564,0.3846153846153846,0.4358974358974359,1,"In 2020, Elias van Dorne (John Cusack), CEO of VA Industries, the world's largest robotics company, introduces his most powerful invention--Kronos, a super computer designed to end all wars. When Kronos goes online, it quickly determines that mankind, itself, is the biggest threat to world peace and launches a worldwide robot attack to rid the world of the ""infection"" of man. Ninety-seven years later, a small band of humans remain alive but on the run from the robot army. A teenage boy, Andrew (Julian Schaffner) and a teenage girl, Calia (Jeannine Wacker), form an unlikely alliance to reach a new world, where it is rumored mankind exists without fear of robot persecution. But does this world actually exist? And will they live long enough to find out?"
212,183815,The Open House (2018),Horror|Thriller,tt7608028,485774.0,7.0,13.0,3.0,10.0,2.0,10.0,2.0,2.0,0.0,0.0,49.0,0.4081632653061225,0.0,0.4081632653061225,0.4081632653061225,1,A teenager and his mother find themselves besieged by threatening forces when they move into a new house.
